,y0,y1,height,width,front_area,datetime_enter,datetime_leave,duration,class_1,class_2,timedelta_start,timedelta_end,audio_start_s,audio_end_s
28,225,393,188,168,31584,2022-09-22 10:05:20.708,2022-09-22 10:05:21.255,0.547,medium,medium,0 days 00:00:10.708000,0 days 00:00:11.255000,9.9815,11.9815
30,147,312,185,165,30525,2022-09-22 10:05:58.322,2022-09-22 10:05:58.682,0.36,medium,medium,0 days 00:00:48.322000,0 days 00:00:48.682000,47.502,49.502
32,344,590,340,246,83640,2022-09-22 10:06:33.510,2022-09-22 10:06:35.804,2.294,large,large,0 days 00:01:23.510000,0 days 00:01:25.804000,83.65700000000001,85.65700000000001
34,362,539,145,177,25665,2022-09-22 10:06:53.551,2022-09-22 10:06:53.964,0.413,medium,medium_big,0 days 00:01:43.551000,0 days 00:01:43.964000,102.7575,104.7575
36,471,542,158,71,11218,2022-09-22 10:07:05.711,2022-09-22 10:07:05.831,0.12,small,small,0 days 00:01:55.711000,0 days 00:01:55.831000,114.771,116.771
38,294,364,169,70,11830,2022-09-22 10:07:06.245,2022-09-22 10:07:06.351,0.106,small,small,0 days 00:01:56.245000,0 days 00:01:56.351000,115.298,117.298
40,372,542,200,170,34000,2022-09-22 10:07:54.300,2022-09-22 10:07:54.820,0.52,medium,medium,0 days 00:02:44.300000,0 days 00:02:44.820000,163.56,165.56
42,95,294,194,199,38606,2022-09-22 10:09:27.890,2022-09-22 10:09:28.344,0.454,medium,medium_big,0 days 00:04:17.890000,0 days 00:04:18.344000,257.11699999999996,259.11699999999996
44,399,558,169,159,26871,2022-09-22 10:09:36.264,2022-09-22 10:09:36.610,0.346,medium,medium_small,0 days 00:04:26.264000,0 days 00:04:26.610000,265.437,267.437
46,75,317,339,242,82038,2022-09-22 10:09:48.970,2022-09-22 10:09:51.251,2.281,large,large,0 days 00:04:38.970000,0 days 00:04:41.251000,279.1105,281.1105
48,140,317,167,177,29559,2022-09-22 10:09:53.425,2022-09-22 10:09:53.837,0.412,medium,medium_big,0 days 00:04:43.425000,0 days 00:04:43.837000,282.631,284.631
50,77,264,250,187,46750,2022-09-22 10:10:00.185,2022-09-22 10:10:00.611,0.426,medium,medium_big,0 days 00:04:50.185000,0 days 00:04:50.611000,289.398,291.398
52,491,555,179,64,11456,2022-09-22 10:10:12.905,2022-09-22 10:10:13.065,0.16,small,small,0 days 00:05:02.905000,0 days 00:05:03.065000,301.985,303.985
54,166,317,152,151,22952,2022-09-22 10:10:33.292,2022-09-22 10:10:33.746,0.454,medium,medium_small,0 days 00:05:23.292000,0 days 00:05:23.746000,322.519,324.519
56,86,244,146,158,23068,2022-09-22 10:10:35.599,2022-09-22 10:10:36.066,0.467,medium,medium_small,0 days 00:05:25.599000,0 days 00:05:26.066000,324.8325,326.8325
58,386,554,196,168,32928,2022-09-22 10:10:53.879,2022-09-22 10:10:54.319,0.44,medium,medium,0 days 00:05:43.879000,0 days 00:05:44.319000,343.09900000000005,345.09900000000005
60,86,257,159,171,27189,2022-09-22 10:11:08.627,2022-09-22 10:11:09.000,0.373,medium,medium_big,0 days 00:05:58.627000,0 days 00:05:59,357.8135,359.8135
62,100,274,165,174,28710,2022-09-22 10:11:10.787,2022-09-22 10:11:11.173,0.386,medium,medium_big,0 days 00:06:00.787000,0 days 00:06:01.173000,359.98,361.98
64,119,279,165,160,26400,2022-09-22 10:12:01.362,2022-09-22 10:12:01.775,0.413,medium,medium_small,0 days 00:06:51.362000,0 days 00:06:51.775000,410.5685,412.5685
66,331,493,183,162,29646,2022-09-22 10:12:16.402,2022-09-22 10:12:16.882,0.48,medium,medium,0 days 00:07:06.402000,0 days 00:07:06.882000,425.642,427.642
68,387,563,193,176,33968,2022-09-22 10:13:22.592,2022-09-22 10:13:23.045,0.453,medium,medium_big,0 days 00:08:12.592000,0 days 00:08:13.045000,491.8185,493.8185
70,97,259,186,162,30132,2022-09-22 10:13:33.032,2022-09-22 10:13:33.472,0.44,medium,medium,0 days 00:08:23.032000,0 days 00:08:23.472000,502.25199999999995,504.25199999999995
72,114,278,150,164,24600,2022-09-22 10:13:45.205,2022-09-22 10:13:45.673,0.468,medium,medium,0 days 00:08:35.205000,0 days 00:08:35.673000,514.4390000000001,516.4390000000001
74,105,278,152,173,26296,2022-09-22 10:14:11.606,2022-09-22 10:14:12.034,0.428,medium,medium_big,0 days 00:09:01.606000,0 days 00:09:02.034000,540.8199999999999,542.8199999999999
76,358,606,340,248,84320,2022-09-22 10:14:29.820,2022-09-22 10:14:31.860,2.04,large,large,0 days 00:09:19.820000,0 days 00:09:21.860000,559.84,561.84
78,365,539,169,174,29406,2022-09-22 10:14:33.900,2022-09-22 10:14:34.367,0.467,medium,medium_big,0 days 00:09:23.900000,0 days 00:09:24.367000,563.1334999999999,565.1334999999999
80,108,260,143,152,21736,2022-09-22 10:14:37.034,2022-09-22 10:14:37.274,0.24,medium,medium_small,0 days 00:09:27.034000,0 days 00:09:27.274000,566.154,568.154
82,417,583,170,166,28220,2022-09-22 10:14:36.887,2022-09-22 10:14:37.355,0.468,medium,medium,0 days 00:09:26.887000,0 days 00:09:27.355000,566.121,568.121
84,93,273,154,180,27720,2022-09-22 10:14:40.275,2022-09-22 10:14:40.661,0.386,medium,medium_big,0 days 00:09:30.275000,0 days 00:09:30.661000,569.468,571.468
86,106,285,199,179,35621,2022-09-22 10:14:49.981,2022-09-22 10:14:50.501,0.52,medium,medium_big,0 days 00:09:39.981000,0 days 00:09:40.501000,579.241,581.241
88,78,249,154,171,26334,2022-09-22 10:15:03.301,2022-09-22 10:15:03.715,0.414,medium,medium_big,0 days 00:09:53.301000,0 days 00:09:53.715000,592.508,594.508
90,386,532,141,146,20586,2022-09-22 10:15:59.664,2022-09-22 10:16:00.037,0.373,medium,medium_small,0 days 00:10:49.664000,0 days 00:10:50.037000,648.8505,650.8505
92,357,550,254,193,49022,2022-09-22 10:16:15.038,2022-09-22 10:16:15.464,0.426,medium,medium_big,0 days 00:11:05.038000,0 days 00:11:05.464000,664.251,666.251
94,365,537,169,172,29068,2022-09-22 10:16:25.958,2022-09-22 10:16:26.384,0.426,medium,medium_big,0 days 00:11:15.958000,0 days 00:11:16.384000,675.171,677.171
96,389,540,146,151,22046,2022-09-22 10:16:52.132,2022-09-22 10:16:52.452,0.32,medium,medium_small,0 days 00:11:42.132000,0 days 00:11:42.452000,701.2919999999999,703.2919999999999
98,442,511,166,69,11454,2022-09-22 10:17:06.492,2022-09-22 10:17:06.586,0.094,small,small,0 days 00:11:56.492000,0 days 00:11:56.586000,715.539,717.539
100,72,246,173,174,30102,2022-09-22 10:17:17.906,2022-09-22 10:17:18.213,0.307,medium,medium_big,0 days 00:12:07.906000,0 days 00:12:08.213000,727.0595,729.0595
102,370,529,151,159,24009,2022-09-22 10:17:26.653,2022-09-22 10:17:27.053,0.4,medium,medium_small,0 days 00:12:16.653000,0 days 00:12:17.053000,735.8530000000001,737.8530000000001
104,79,146,183,67,12261,2022-09-22 10:18:23.563,2022-09-22 10:18:23.723,0.16,small,small,0 days 00:13:13.563000,0 days 00:13:13.723000,792.643,794.643
106,86,250,180,164,29520,2022-09-22 10:18:35.403,2022-09-22 10:18:35.963,0.56,medium,medium,0 days 00:13:25.403000,0 days 00:13:25.963000,804.683,806.683
108,387,561,149,174,25926,2022-09-22 10:18:36.109,2022-09-22 10:18:36.536,0.427,medium,medium_big,0 days 00:13:26.109000,0 days 00:13:26.536000,805.3225,807.3225
110,100,254,148,154,22792,2022-09-22 10:18:38.829,2022-09-22 10:18:39.163,0.334,medium,medium_small,0 days 00:13:28.829000,0 days 00:13:29.163000,807.996,809.996
112,124,303,167,179,29893,2022-09-22 10:19:27.685,2022-09-22 10:19:28.057,0.372,medium,medium_big,0 days 00:14:17.685000,0 days 00:14:18.057000,856.871,858.871
114,99,273,147,174,25578,2022-09-22 10:19:29.511,2022-09-22 10:19:29.911,0.4,medium,medium_big,0 days 00:14:19.511000,0 days 00:14:19.911000,858.711,860.711
116,63,305,340,242,82280,2022-09-22 10:19:48.058,2022-09-22 10:19:50.126,2.068,large,large,0 days 00:14:38.058000,0 days 00:14:40.126000,878.092,880.092
118,327,490,147,163,23961,2022-09-22 10:20:10.606,2022-09-22 10:20:11.059,0.453,medium,medium,0 days 00:15:00.606000,0 days 00:15:01.059000,899.8325,901.8325
120,356,541,161,185,29785,2022-09-22 10:20:52.914,2022-09-22 10:20:53.180,0.266,medium,medium_big,0 days 00:15:42.914000,0 days 00:15:43.180000,942.047,944.047
122,344,604,425,260,110500,2022-09-22 10:21:16.221,2022-09-22 10:21:18.755,2.534,large,large,0 days 00:16:06.221000,0 days 00:16:08.755000,966.488,968.488
124,379,554,192,175,33600,2022-09-22 10:21:37.715,2022-09-22 10:21:38.169,0.454,medium,medium_big,0 days 00:16:27.715000,0 days 00:16:28.169000,986.942,988.942
126,393,572,164,179,29356,2022-09-22 10:21:43.570,2022-09-22 10:21:43.982,0.412,medium,medium_big,0 days 00:16:33.570000,0 days 00:16:33.982000,992.7760000000001,994.7760000000001
128,114,273,154,159,24486,2022-09-22 10:21:44.890,2022-09-22 10:21:45.182,0.292,medium,medium_small,0 days 00:16:34.890000,0 days 00:16:35.182000,994.0360000000001,996.0360000000001
130,367,529,187,162,30294,2022-09-22 10:21:58.956,2022-09-22 10:21:59.423,0.467,medium,medium,0 days 00:16:48.956000,0 days 00:16:49.423000,1008.1895,1010.1895
132,94,251,183,157,28731,2022-09-22 10:22:30.757,2022-09-22 10:22:31.037,0.28,medium,medium_small,0 days 00:17:20.757000,0 days 00:17:21.037000,1039.897,1041.897
134,133,309,260,176,45760,2022-09-22 10:23:09.105,2022-09-22 10:23:09.613,0.508,medium,medium_big,0 days 00:17:59.105000,0 days 00:17:59.613000,1078.359,1080.359
136,302,542,341,240,81840,2022-09-22 10:23:44.694,2022-09-22 10:23:46.680,1.986,large,large,0 days 00:18:34.694000,0 days 00:18:36.680000,1114.687,1116.687
138,336,494,162,158,25596,2022-09-22 10:23:50.574,2022-09-22 10:23:50.934,0.36,medium,medium_small,0 days 00:18:40.574000,0 days 00:18:40.934000,1119.754,1121.754
140,341,509,146,168,24528,2022-09-22 10:24:29.588,2022-09-22 10:24:29.962,0.374,medium,medium,0 days 00:19:19.588000,0 days 00:19:19.962000,1158.775,1160.775
142,104,265,157,161,25277,2022-09-22 10:24:46.576,2022-09-22 10:24:46.909,0.333,medium,medium,0 days 00:19:36.576000,0 days 00:19:36.909000,1175.7425,1177.7425
144,117,273,151,156,23556,2022-09-22 10:24:49.056,2022-09-22 10:24:49.416,0.36,medium,medium_small,0 days 00:19:39.056000,0 days 00:19:39.416000,1178.2359999999999,1180.2359999999999
146,162,322,181,160,28960,2022-09-22 10:24:59.589,2022-09-22 10:24:59.963,0.374,medium,medium_small,0 days 00:19:49.589000,0 days 00:19:49.963000,1188.7759999999998,1190.7759999999998
148,346,565,325,219,71175,2022-09-22 10:25:59.205,2022-09-22 10:25:59.725,0.52,large,large,0 days 00:20:49.205000,0 days 00:20:49.725000,1248.465,1250.465
150,370,543,164,173,28372,2022-09-22 10:26:17.672,2022-09-22 10:26:18.085,0.413,medium,medium_big,0 days 00:21:07.672000,0 days 00:21:08.085000,1266.8785,1268.8785
152,370,546,161,176,28336,2022-09-22 10:26:20.059,2022-09-22 10:26:20.712,0.653,medium,medium_big,0 days 00:21:10.059000,0 days 00:21:10.712000,1269.3854999999999,1271.3854999999999
154,121,297,149,176,26224,2022-09-22 10:26:47.393,2022-09-22 10:26:47.886,0.493,medium,medium_big,0 days 00:21:37.393000,0 days 00:21:37.886000,1296.6395,1298.6395
156,66,226,170,160,27200,2022-09-22 10:26:57.887,2022-09-22 10:26:58.193,0.306,medium,medium_small,0 days 00:21:47.887000,0 days 00:21:48.193000,1307.04,1309.04
158,403,574,144,171,24624,2022-09-22 10:26:58.633,2022-09-22 10:26:59.233,0.6,medium,medium_big,0 days 00:21:48.633000,0 days 00:21:49.233000,1307.933,1309.933
160,75,311,334,236,78824,2022-09-22 10:27:06.421,2022-09-22 10:27:07.861,1.44,large,large,0 days 00:21:56.421000,0 days 00:21:57.861000,1316.141,1318.141
162,97,274,164,177,29028,2022-09-22 10:27:12.274,2022-09-22 10:27:12.767,0.493,medium,medium_big,0 days 00:22:02.274000,0 days 00:22:02.767000,1321.5205,1323.5205
164,51,289,332,238,79016,2022-09-22 10:27:33.248,2022-09-22 10:27:34.582,1.334,large,large,0 days 00:22:23.248000,0 days 00:22:24.582000,1342.915,1344.915
166,398,565,183,167,30561,2022-09-22 10:27:36.075,2022-09-22 10:27:36.475,0.4,medium,medium,0 days 00:22:26.075000,0 days 00:22:26.475000,1345.275,1347.275
168,91,247,152,156,23712,2022-09-22 10:27:38.582,2022-09-22 10:27:38.928,0.346,medium,medium_small,0 days 00:22:28.582000,0 days 00:22:28.928000,1347.755,1349.755
170,146,308,143,162,23166,2022-09-22 10:27:51.343,2022-09-22 10:27:51.689,0.346,medium,medium,0 days 00:22:41.343000,0 days 00:22:41.689000,1360.516,1362.516
172,363,536,198,173,34254,2022-09-22 10:28:17.689,2022-09-22 10:28:18.156,0.467,medium,medium_big,0 days 00:23:07.689000,0 days 00:23:08.156000,1386.9225000000001,1388.9225000000001
174,121,284,167,163,27221,2022-09-22 10:28:24.090,2022-09-22 10:28:24.504,0.414,medium,medium,0 days 00:23:14.090000,0 days 00:23:14.504000,1393.297,1395.297
176,129,362,339,233,78987,2022-09-22 10:28:35.957,2022-09-22 10:28:37.904,1.947,large,large,0 days 00:23:25.957000,0 days 00:23:27.904000,1405.9305,1407.9305
178,127,288,158,161,25438,2022-09-22 10:28:39.370,2022-09-22 10:28:39.730,0.36,medium,medium,0 days 00:23:29.370000,0 days 00:23:29.730000,1408.55,1410.55
180,136,293,159,157,24963,2022-09-22 10:28:50.037,2022-09-22 10:28:50.371,0.334,medium,medium_small,0 days 00:23:40.037000,0 days 00:23:40.371000,1419.2040000000002,1421.2040000000002
182,118,288,158,170,26860,2022-09-22 10:29:00.065,2022-09-22 10:29:00.371,0.306,medium,medium,0 days 00:23:50.065000,0 days 00:23:50.371000,1429.218,1431.218
184,131,286,186,155,28830,2022-09-22 10:29:11.518,2022-09-22 10:29:11.918,0.4,medium,medium_small,0 days 00:24:01.518000,0 days 00:24:01.918000,1440.7179999999998,1442.7179999999998
186,369,549,166,180,29880,2022-09-22 10:29:20.972,2022-09-22 10:29:21.346,0.374,medium,medium_big,0 days 00:24:10.972000,0 days 00:24:11.346000,1450.159,1452.159
188,67,234,170,167,28390,2022-09-22 10:29:21.266,2022-09-22 10:29:21.586,0.32,medium,medium,0 days 00:24:11.266000,0 days 00:24:11.586000,1450.426,1452.426
190,51,268,325,217,70525,2022-09-22 10:29:34.439,2022-09-22 10:29:35.026,0.587,large,large,0 days 00:24:24.439000,0 days 00:24:25.026000,1463.7325,1465.7325
192,386,548,146,162,23652,2022-09-22 10:29:39.412,2022-09-22 10:29:39.732,0.32,medium,medium,0 days 00:24:29.412000,0 days 00:24:29.732000,1468.5720000000001,1470.5720000000001
194,109,258,145,149,21605,2022-09-22 10:29:49.199,2022-09-22 10:29:49.507,0.308,medium,medium_small,0 days 00:24:39.199000,0 days 00:24:39.507000,1478.353,1480.353
196,115,289,168,174,29232,2022-09-22 10:30:17.000,2022-09-22 10:30:17.280,0.28,medium,medium_big,0 days 00:25:07,0 days 00:25:07.280000,1506.1399999999999,1508.1399999999999
198,137,289,165,152,25080,2022-09-22 10:31:00.402,2022-09-22 10:31:00.802,0.4,medium,medium_small,0 days 00:25:50.402000,0 days 00:25:50.802000,1549.6019999999999,1551.6019999999999
200,118,274,157,156,24492,2022-09-22 10:31:34.390,2022-09-22 10:31:34.777,0.387,medium,medium_small,0 days 00:26:24.390000,0 days 00:26:24.777000,1583.5835000000002,1585.5835000000002
